period_name,origin_name,destination_name,product_name,transport_mode,lane_status,mode_selection_rule,variable_transport_cost,variable_transport_cost_basis,transport_time,transport_time_basis,distance,distance_basis
,SUP_413,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_413,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_330,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_368,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_282,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_163,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_49,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_34,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_354,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_89,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_142,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_21,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_275,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_275,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
